"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "SoundSpeed"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         499,      -2.023755903,    -0.06715514821,      0.6244847205,       3.756376573,       680.7271479,      0.9539268984,       5.548407069
          0,           0,         500,      -2.020382302,    -0.08484052676,      0.6123764136,       3.769366424,       683.4229317,      0.9106004717,       5.514076358
          0,           0,         501,      -2.024442905,     -0.1016790933,      0.5902619904,       3.777396907,       685.0634508,      0.8998873551,       5.489156771
          0,           0,         502,       -2.03724463,     -0.1166412086,      0.5601655833,       3.779736852,       687.6029405,      0.9144172337,        5.48615451
          0,           0,         503,      -2.062270686,     -0.1262686177,      0.5198969459,       3.772222635,       688.8494871,      0.9467572441,       5.512502848
          0,           0,         504,      -2.101272347,     -0.1297881243,      0.4696020904,       3.753561024,       687.5985993,      0.9791501345,        5.55433095
          0,           0,         505,      -2.156534356,     -0.1220314393,      0.4167441876,       3.719493775,       688.4602697,       1.005632088,       5.600290255
          0,           0,         506,      -2.233571504,     -0.1047689049,      0.3325271832,       3.659501892,       684.3376126,       1.011833995,       5.638984728
          0,           0,         507,      -2.341266423,    -0.07604126581,      0.1993975637,       3.553856108,       674.7324475,      0.9872966089,       5.647061128
          0,           0,         508,      -2.485963365,    -0.03748750272,     0.09972116459,        3.37359238,       660.9879784,      0.8954827442,       5.581681641
          0,           0,         509,      -2.590300545,    0.004696658798,     0.05257458718,       3.199254971,       646.1213654,      0.7206542376,          5.425771
          0,           0,         510,      -2.604323684,     0.04657472893,     0.02060931392,       3.162602285,       628.6322047,       0.487766352,       5.205603731
          0,           0,         511,      -2.603635413,     0.08454309231,     0.01872371044,       3.147644457,       613.1145932,      0.2364038579,       4.954306242
          0,           0,         512,      -2.615196889,       0.101913131,     0.02467061738,       3.112458424,       600.3618234,     0.02529284875,       4.732255248
          0,           0,         513,      -2.627098981,      0.1242398607,     0.01714683812,       3.085161019,       589.6688729,     -0.1248577743,       4.569612947
          0,           0,         514,       -2.62979522,      0.1706611711,     0.01467501793,       3.080855028,       579.9965133,     -0.2292188063,       4.456738025
          0,           0,         515,      -2.619617935,      0.2087409292,       0.033299822,       3.099583859,       570.6535381,     -0.3098775974,       4.369734764
          0,           0,         516,      -2.620580444,      0.2050068454,     0.03230350721,       3.105301353,       561.4879328,     -0.3794314759,       4.291966944
          0,           0,         517,      -2.629166629,      0.1856274415,     0.01482328622,       3.098128551,       552.9877758,     -0.4407823325,        4.21890087
          0,           0,         518,       -2.63976948,      0.1633752068,    -0.00465936918,       3.084619405,       545.2899978,     -0.4929970611,       4.152043831
          0,           0,         519,      -2.645939756,      0.1548838686,    -0.01333760829,       3.076929962,       537.9795102,     -0.5344171702,       4.092893103
          0,           0,         520,       -2.65795066,      0.1335744837,    -0.02937357858,       3.059198107,       531.0122958,     -0.5659335015,       4.040896605
          0,           0,         521,      -2.670632948,      0.1113455364,      -0.043348931,       3.039215739,       524.2808233,      -0.588624048,       3.996187745
          0,           0,         522,      -2.682716529,     0.09412329861,    -0.05722168459,       3.020300602,       517.7187426,     -0.6039100156,       3.959104181
          0,           0,         523,      -2.690659658,     0.08998964828,    -0.06678740501,        3.00763792,       511.3108902,     -0.6133290389,       3.927203832
          0,           0,         524,      -2.694845705,     0.09143236594,     -0.0698036992,       3.000960548,       505.1616491,     -0.6185373162,       3.899918349
          0,           0,         525,      -2.697571833,     0.09206638201,    -0.07119715362,       2.996597759,       499.1776834,     -0.6205157113,       3.877603221
          0,           0,         526,      -2.699365366,      0.0903078214,    -0.07208550391,       2.993628355,       493.3406242,     -0.6199134303,       3.855300697
          0,           0,         527,      -2.697912523,     0.09180858828,    -0.06957028582,       2.995345099,       491.6947809,     -0.6175011442,       3.837338207
          0,           0,         528,      -2.689300868,      0.1076570377,    -0.05373689186,       3.008993608,       492.2473344,     -0.6141428989,       3.820272604
          0,           0,         529,       -2.68105894,      0.1237560539,    -0.04307711355,       3.021209059,       492.8034761,     -0.6100385554,       3.803889054
          0,           0,         530,      -2.676484691,      0.1347685581,    -0.03922704441,       3.027000797,       493.3620147,     -0.6049899436,       3.792149584
          0,           0,         531,      -2.675541262,      0.1412098713,    -0.03820608215,       3.026953211,       496.3015168,     -0.5989727453,       3.780614376
          0,           0,         532,      -2.677786277,      0.1419533038,    -0.03996445808,       3.021710533,        494.557593,     -0.5922300732,       3.770818891
          0,           0,         533,      -2.676803177,      0.1452926442,    -0.03817620233,       3.020981107,       498.2397873,     -0.5862429704,       3.761386245
          0,           0,         534,      -2.673255967,       0.150914856,    -0.03175480469,       3.025131382,       495.7984554,     -0.5805105495,       3.749035589
          0,           0,         535,      -2.666268485,      0.1633641426,     -0.0220746226,       3.033383436,       496.1367178,     -0.5749445867,       3.741364773
          0,           0,         536,      -2.656706745,      0.1810567924,   -0.004221724524,       3.045667289,       496.6768762,     -0.5694103252,       3.739245087
          0,           0,         537,      -2.650260537,      0.1924946004,     0.01100767896,       3.056058201,       497.4816669,     -0.5637361827,       3.741045742
          0,           0,         538,      -2.646631428,       0.200332093,     0.02062559507,       3.062744866,       498.3168134,     -0.5580806958,       3.744000919
          0,           0,         539,      -2.645325595,       0.200977165,     0.01995768261,       3.064159505,       499.1599796,     -0.5525016079,       3.744437462
          0,           0,         540,      -2.641056024,      0.2044717194,     0.01902607246,       3.066657809,       500.0087133,     -0.5466069976,       3.742376709
          0,           0,         541,      -2.630868661,      0.2172625599,     0.03023584869,       3.075249114,       500.8611118,     -0.5402592013,       3.748695677
          0,           0,         542,      -2.620852482,       0.232450031,     0.04778680503,       3.086553242,         501.71421,     -0.5336365983,       3.756443027
